ucc,population,ucc_label,ce_stub_parent,domain_label,provenance_class,source_class,amount_source,pumd_membership,pumd_quantitative_usability,cpi_adjustment_status,concordance_elis,dmi_node,m1_mapping_status,source_amount_millions,source_amount_status,source_amount_rse_pct,source_amount_high_rse_flag,governing_rule_id,governing_registry_artifact_id,rule_type,review_status,canonical_rule_state,ucc_rule_role,proposed_track_a_status,effective_track_a_status,rule_blocker_kind,predecessor_rule_id,pending_rule_effect_on_amount,track_a_disposition,retained_amount,excluded_amount,removed_for_replacement_amount,replacement_amount,transformed_amount,pending_amount,open_amount,withheld_amount,replacement_group_id,replacement_role,normalization_state,note
260212,ALL_CU,Natural gas (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,54409.000000,OBSERVED,3.590000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,54409.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260212,Q1,Natural gas (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,5325.000000,OBSERVED,10.660000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,5325.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260212,Q2,Natural gas (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,8297.000000,OBSERVED,5.700000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,8297.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260212,Q3,Natural gas (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,9177.000000,OBSERVED,5.930000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,9177.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260212,Q4,Natural gas (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,12697.000000,OBSERVED,4.540000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,12697.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260212,Q5,Natural gas (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,18913.000000,OBSERVED,3.020000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,18913.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260213,ALL_CU,Natural gas (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,465.000000,OBSERVED,18.240000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,465.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260213,Q1,Natural gas (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,31.000000,OBSERVED,56.630000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,31.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260213,Q2,Natural gas (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,84.000000,OBSERVED,39.590000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,84.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260213,Q3,Natural gas (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,56.000000,OBSERVED,56.380000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,56.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260213,Q4,Natural gas (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,88.000000,OBSERVED,32.710000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,88.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260213,Q5,Natural gas (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,206.000000,OBSERVED,22.290000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,206.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260214,ALL_CU,Natural gas (rented vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,143.000000,OBSERVED,36.800000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,143.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260214,Q1,Natural gas (rented vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,44.000000,OBSERVED,54.550000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,44.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260214,Q2,Natural gas (rented vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,32.000000,OBSERVED,55.320000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,32.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260214,Q3,Natural gas (rented vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,29.000000,OBSERVED,81.580000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,29.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
260214,Q4,Natural gas (rented vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,,SUPPRESSED,,,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,,,,,,,,,,NOT_APPLICABLE,BLOCKED_AMOUNT_UNAVAILABLE,BLS publishes this series and did not publish this cell. The amount is unknown and is not zero.
260214,Q5,Natural gas (rented vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HF021,HOUSEHOLD_ENERGY,DIRECT,38.000000,OBSERVED,92.350000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,38.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270102,ALL_CU,Cellular phone service,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED031;EE041,EDUCATION_COMMUNICATION,MULTI_SAME_NODE,184551.000000,OBSERVED,1.450000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,184551.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270102,Q1,Cellular phone service,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED031;EE041,EDUCATION_COMMUNICATION,MULTI_SAME_NODE,19549.000000,OBSERVED,2.750000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,19549.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270102,Q2,Cellular phone service,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED031;EE041,EDUCATION_COMMUNICATION,MULTI_SAME_NODE,29483.000000,OBSERVED,2.690000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,29483.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270102,Q3,Cellular phone service,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED031;EE041,EDUCATION_COMMUNICATION,MULTI_SAME_NODE,37094.000000,OBSERVED,1.850000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,37094.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270102,Q4,Cellular phone service,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED031;EE041,EDUCATION_COMMUNICATION,MULTI_SAME_NODE,45643.000000,OBSERVED,2.140000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,45643.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270102,Q5,Cellular phone service,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED031;EE041,EDUCATION_COMMUNICATION,MULTI_SAME_NODE,52783.000000,OBSERVED,2.350000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,52783.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270104,ALL_CU,Phone cards,HOUSING,Housing,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,,SUPPRESSED,,,UNRESOLVED_v0_2,CE_CPI_SCOPE_RULES_V0_3,UNRESOLVED,OPEN,CURRENT_OPEN,SOURCE,UNRESOLVED,UNRESOLVED,,,NOT_APPLICABLE,OPEN,,,,,,,,,,NOT_APPLICABLE,BLOCKED_UNRESOLVED_METHODOLOGY,BLS publishes this series and did not publish this cell. The amount is unknown and is not zero.
270104,Q1,Phone cards,HOUSING,Housing,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,,SUPPRESSED,,,UNRESOLVED_v0_2,CE_CPI_SCOPE_RULES_V0_3,UNRESOLVED,OPEN,CURRENT_OPEN,SOURCE,UNRESOLVED,UNRESOLVED,,,NOT_APPLICABLE,OPEN,,,,,,,,,,NOT_APPLICABLE,BLOCKED_UNRESOLVED_METHODOLOGY,BLS publishes this series and did not publish this cell. The amount is unknown and is not zero.
270104,Q2,Phone cards,HOUSING,Housing,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,,SUPPRESSED,,,UNRESOLVED_v0_2,CE_CPI_SCOPE_RULES_V0_3,UNRESOLVED,OPEN,CURRENT_OPEN,SOURCE,UNRESOLVED,UNRESOLVED,,,NOT_APPLICABLE,OPEN,,,,,,,,,,NOT_APPLICABLE,BLOCKED_UNRESOLVED_METHODOLOGY,BLS publishes this series and did not publish this cell. The amount is unknown and is not zero.
270104,Q3,Phone cards,HOUSING,Housing,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,,SUPPRESSED,,,UNRESOLVED_v0_2,CE_CPI_SCOPE_RULES_V0_3,UNRESOLVED,OPEN,CURRENT_OPEN,SOURCE,UNRESOLVED,UNRESOLVED,,,NOT_APPLICABLE,OPEN,,,,,,,,,,NOT_APPLICABLE,BLOCKED_UNRESOLVED_METHODOLOGY,BLS publishes this series and did not publish this cell. The amount is unknown and is not zero.
270104,Q4,Phone cards,HOUSING,Housing,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,,SUPPRESSED,,,UNRESOLVED_v0_2,CE_CPI_SCOPE_RULES_V0_3,UNRESOLVED,OPEN,CURRENT_OPEN,SOURCE,UNRESOLVED,UNRESOLVED,,,NOT_APPLICABLE,OPEN,,,,,,,,,,NOT_APPLICABLE,BLOCKED_UNRESOLVED_METHODOLOGY,BLS publishes this series and did not publish this cell. The amount is unknown and is not zero.
270104,Q5,Phone cards,HOUSING,Housing,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,,SUPPRESSED,,,UNRESOLVED_v0_2,CE_CPI_SCOPE_RULES_V0_3,UNRESOLVED,OPEN,CURRENT_OPEN,SOURCE,UNRESOLVED,UNRESOLVED,,,NOT_APPLICABLE,OPEN,,,,,,,,,,NOT_APPLICABLE,BLOCKED_UNRESOLVED_METHODOLOGY,BLS publishes this series and did not publish this cell. The amount is unknown and is not zero.
270106,ALL_CU,Residential telephone including VOIP,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED041,EDUCATION_COMMUNICATION,DIRECT,13615.000000,OBSERVED,4.240000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,13615.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270106,Q1,Residential telephone including VOIP,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED041,EDUCATION_COMMUNICATION,DIRECT,3076.000000,OBSERVED,6.740000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,3076.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270106,Q2,Residential telephone including VOIP,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED041,EDUCATION_COMMUNICATION,DIRECT,3236.000000,OBSERVED,7.600000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,3236.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270106,Q3,Residential telephone including VOIP,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED041,EDUCATION_COMMUNICATION,DIRECT,2390.000000,OBSERVED,7.260000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2390.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270106,Q4,Residential telephone including VOIP,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED041,EDUCATION_COMMUNICATION,DIRECT,2506.000000,OBSERVED,8.090000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2506.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270106,Q5,Residential telephone including VOIP,HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,ED041,EDUCATION_COMMUNICATION,DIRECT,2408.000000,OBSERVED,6.260000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2408.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270211,ALL_CU,Water/sewer maintenance (renter),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,12700.000000,OBSERVED,4.870000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,12700.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270211,Q1,Water/sewer maintenance (renter),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,2423.000000,OBSERVED,7.880000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2423.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270211,Q2,Water/sewer maintenance (renter),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,2796.000000,OBSERVED,9.500000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2796.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270211,Q3,Water/sewer maintenance (renter),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,3316.000000,OBSERVED,6.310000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,3316.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270211,Q4,Water/sewer maintenance (renter),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,2673.000000,OBSERVED,8.980000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2673.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270211,Q5,Water/sewer maintenance (renter),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,1492.000000,OBSERVED,12.150000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1492.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270212,ALL_CU,Water/sewer maintenance (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,62656.000000,OBSERVED,2.650000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,62656.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270212,Q1,Water/sewer maintenance (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,6235.000000,OBSERVED,6.060000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,6235.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270212,Q2,Water/sewer maintenance (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,9678.000000,OBSERVED,4.290000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,9678.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270212,Q3,Water/sewer maintenance (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,11079.000000,OBSERVED,3.980000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,11079.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270212,Q4,Water/sewer maintenance (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,14604.000000,OBSERVED,4.090000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,14604.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270212,Q5,Water/sewer maintenance (owned home),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,21061.000000,OBSERVED,3.500000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,21061.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270213,ALL_CU,Water/sewer maintenance (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,483.000000,OBSERVED,16.080000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,483.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270213,Q1,Water/sewer maintenance (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,38.000000,OBSERVED,52.380000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,38.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270213,Q2,Water/sewer maintenance (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,55.000000,OBSERVED,37.440000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,55.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270213,Q3,Water/sewer maintenance (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,79.000000,OBSERVED,40.360000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,79.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270213,Q4,Water/sewer maintenance (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,73.000000,OBSERVED,33.330000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,73.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270213,Q5,Water/sewer maintenance (owned vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,237.000000,OBSERVED,23.220000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,237.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
270214,ALL_CU,Water/sewer maintenance (rented vacation),HOUSING,Housing,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,HG011,WATER_SEWER_TRASH,DIRECT,116.000000,OBSERVED,30.650000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,116.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
