ucc,status,exclusion_reason,provenance_class,ce_source,dmi_node,all_cu_published_mean,magnitude_stratum,annualization_factor
340212,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
340310,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,186.0,LARGE,1
340410,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,238.0,LARGE,1
340420,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,1.0,,1
340421,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,4.0,SMALL,1
340422,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,1.0,,1
340510,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,60.0,MEDIUM,1
340520,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,,,1
340530,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,,,1
340610,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
340620,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,HOUSEHOLD_FURNISHINGS_OPERATIONS,2.0,,1
340630,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,9.0,SMALL,1
340901,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,7.0,SMALL,1
340902,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
340903,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,26.0,MEDIUM,1
340904,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,4.0,SMALL,1
340905,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
340906,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,76.0,MEDIUM,1
340907,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,2.0,SMALL,1
340908,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,1.0,,1
340910,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,1.0,,1
340911,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,13.0,MEDIUM,1
340912,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,2.0,,1
340913,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,3.0,,
340914,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,68.0,MEDIUM,1
340915,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,44.0,,1
350110,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,SHELTER,40.0,MEDIUM,1
360110,EXCLUDED,ABSENT_FROM_INTERVIEW_STUB,DIRECT_CONCORDANCE_UCC,I,APPAREL,,,
360120,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
360210,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
360311,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
360312,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
360319,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
360320,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
360330,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
360340,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
360350,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
360360,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
360410,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
360420,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
360513,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
360901,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
360902,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
370110,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
370120,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
370125,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
370130,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
370211,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
370212,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
370213,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
370219,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
370220,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
370311,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
370314,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
370319,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
370360,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
370901,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
370902,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
370903,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
370904,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380110,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
380210,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
380311,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380312,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380313,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380315,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380319,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
380320,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380333,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380339,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
380340,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380360,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380410,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380420,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380429,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
380430,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
380510,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
380901,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
380902,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380903,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
380909,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
390110,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
390120,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
390210,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
390223,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
390230,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
390310,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
390319,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
390321,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
390322,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
390360,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
390901,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
390902,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
400110,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
400210,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
400220,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
400310,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
410110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
410119,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
410120,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
410130,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,APPAREL,,,
410140,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
410901,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
420110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
420115,EXCLUDED,INTEGRATED_STUB_SURVEY_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
420120,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
430110,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,APPAREL,,,1
430120,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,APPAREL,,,1
430130,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,31.0,,1
440110,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
440120,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
440130,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
440140,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
440150,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
440210,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
440900,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
450110,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,670.0,LARGE,1
450116,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,CONCORDANCE_ONLY_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,
450210,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,1800.0,LARGE,1
450216,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,CONCORDANCE_ONLY_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,
450220,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,29.0,,1
450310,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
450313,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
450314,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
450350,EXCLUDED,IN_DEVELOPMENT_ROSTER,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,228.0,LARGE,1
450351,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,1.0,,1
450352,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,33.0,,1
450353,EXCLUDED,IN_DEVELOPMENT_ROSTER,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,39.0,MEDIUM,1
450354,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,,,1
450410,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
450413,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
450414,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
450900,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
460110,EXCLUDED,IN_DEVELOPMENT_ROSTER,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,710.0,LARGE,1
460901,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,2108.0,LARGE,1
460902,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,20.0,MEDIUM,1
460903,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
470111,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,MOTOR_FUEL,2411.0,LARGE,1
470112,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,MOTOR_FUEL,75.0,MEDIUM,1
470113,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,MOTOR_FUEL,149.0,LARGE,1
470114,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
470211,EXCLUDED,ABSENT_FROM_INTERVIEW_STUB,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,
470212,EXCLUDED,IN_DEVELOPMENT_ROSTER,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,2.0,SMALL,1
470220,EXCLUDED,ABSENT_FROM_INTERVIEW_STUB,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,
470311,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,10.0,,1
480100,EXCLUDED,IN_DEVELOPMENT_ROSTER,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,45.0,MEDIUM,1
480110,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,217.0,LARGE,1
480212,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
480213,EXCLUDED,ABSENT_FROM_INTERVIEW_STUB,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,
480214,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
480215,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490000,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490100,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,669.0,LARGE,1
490110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490211,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490212,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490221,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490231,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490232,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490300,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490311,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490312,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490313,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490314,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490316,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490318,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490319,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490411,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490412,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490413,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
490900,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,51.0,MEDIUM,1
500110,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,1993.0,LARGE,1
510110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,95.0,,1
510115,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,CONCORDANCE_ONLY_UCC,I,TRANSPORT_SERVICES,,,
510901,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,297.0,,1
510902,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,3.0,,1
520110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,148.0,,1
520111,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
520112,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
520310,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,12.0,SMALL,1
520410,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,14.0,MEDIUM,1
520511,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
520512,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
520516,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,113.0,LARGE,1
520517,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,5.0,SMALL,1
520521,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
520522,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
520531,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,45.0,MEDIUM,1
520532,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,13.0,MEDIUM,1
520541,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,60.0,MEDIUM,1
520542,EXCLUDED,IN_DEVELOPMENT_ROSTER,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,6.0,SMALL,1
520550,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,6.0,SMALL,1
520560,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
520901,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,,,1
520902,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
520903,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,3.0,,1
520904,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
520905,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
520906,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
520907,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
530110,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,682.0,LARGE,1
530210,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,12.0,SMALL,1
530311,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,109.0,LARGE,1
530312,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,2.0,,1
530411,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,1.0,,1
530412,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,135.0,LARGE,1
530510,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,26.0,MEDIUM,1
530901,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,162.0,LARGE,1
530902,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,3.0,,1
540000,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
550110,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
550210,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,MEDICAL_CARE,,,
550219,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,MEDICAL_CARE,,,
550310,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,MEDICAL_CARE,,,
550320,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
