ucc,published_title,dmi_node,domain_label,magnitude_stratum,population,estimand,estimand_units,published_value,pumd_value,absolute_difference,percentage_difference,publication_rounding_pct,judged_on,absolute_difference_as_share_of_floor,pumd_standard_error,published_rse,reporting_records,benchmark_status,explanation_if_known
320511,Electric floor cleaning equipment,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,54.0,52.65124555638066,-1.3487544436193417,-2.497693414109892,0.9259259259259259,PERCENTAGE_DIFFERENCE,,5.634217919287742,10.84,212,PASS,
320512,Sewing machines,RECREATION,Housing,SMALL,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,5.0,4.940882219795708,-0.059117780204291925,-1.1823556040858385,10.0,ABSOLUTE_DIFFERENCE,0.0059117780204291925,1.670240930240036,33.8,50,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 10.0 percent"
320512,Sewing machines,RECREATION,Housing,SMALL,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,1.0,0.558010847254116,-0.441989152745884,-44.1989152745884,50.0,ABSOLUTE_DIFFERENCE,0.0441989152745884,0.19356746371029104,34.77,6,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 50.0 percent"
320512,Sewing machines,RECREATION,Housing,SMALL,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,2.0,2.0971020450014595,0.09710204500145947,4.8551022500729735,25.0,ABSOLUTE_DIFFERENCE,0.009710204500145947,1.2298496387806785,58.74,8,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 25.0 percent"
320512,Sewing machines,RECREATION,Housing,SMALL,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,4.0,4.537677476992686,0.5376774769926858,13.441936924817144,12.5,ABSOLUTE_DIFFERENCE,0.05376774769926858,3.396806526028782,74.92,13,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 12.5 percent"
320512,Sewing machines,RECREATION,Housing,SMALL,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,10.0,10.120848577828596,0.12084857782859615,1.2084857782859615,5.0,PERCENTAGE_DIFFERENCE,,6.876162763691074,67.87,8,PASS,
320512,Sewing machines,RECREATION,Housing,SMALL,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,7.0,7.324215738668569,0.3242157386685687,4.631653409550981,7.142857142857143,ABSOLUTE_DIFFERENCE,0.032421573866856866,2.437340948008401,33.26,15,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 7.1 percent"
320521,Small electric kitchen appliances,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,44.0,44.11114419070425,0.11114419070425186,0.2526004334187542,1.1363636363636365,PERCENTAGE_DIFFERENCE,,1.8707000467107084,4.24,1896,PASS,
320521,Small electric kitchen appliances,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,26.0,25.710085373623386,-0.28991462637661414,-1.1150562552946697,1.9230769230769231,PERCENTAGE_DIFFERENCE,,3.188683394594112,12.34,305,PASS,
320521,Small electric kitchen appliances,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,27.0,26.111740644478093,-0.8882593555219067,-3.289849464895951,1.8518518518518519,PERCENTAGE_DIFFERENCE,,2.5283533478596945,9.37,353,PASS,
320521,Small electric kitchen appliances,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,51.0,51.54416755912012,0.5441675591201189,1.0669952139610175,0.9803921568627451,PERCENTAGE_DIFFERENCE,,5.541014496116702,10.31,384,PASS,
320521,Small electric kitchen appliances,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,43.0,41.36653141080893,-1.633468589191068,-3.7987641609094607,1.1627906976744187,PERCENTAGE_DIFFERENCE,,4.183635993634926,10.23,399,PASS,
320521,Small electric kitchen appliances,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,74.0,75.40431947978806,1.4043194797880574,1.8977290267406182,0.6756756756756757,PERCENTAGE_DIFFERENCE,,6.336084395871609,9.01,455,PASS,
320522,Portable heating and cooling equipment,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,12.0,11.778180995556564,-0.22181900444343583,-1.8484917036952986,4.166666666666667,PERCENTAGE_DIFFERENCE,,2.141402810839343,18.02,428,PASS,
320522,Portable heating and cooling equipment,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,8.0,8.119155445331273,0.11915544533127331,1.4894430666409164,6.25,ABSOLUTE_DIFFERENCE,0.01191554453312733,1.8304184909468129,22.16,69,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 6.2 percent"
320522,Portable heating and cooling equipment,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,8.0,7.916276077184693,-0.08372392281530683,-1.0465490351913354,6.25,ABSOLUTE_DIFFERENCE,0.008372392281530684,1.4091288604383596,18.77,74,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 6.2 percent"
320522,Portable heating and cooling equipment,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,11.0,11.201239275757223,0.20123927575722256,1.829447961429296,4.545454545454546,PERCENTAGE_DIFFERENCE,,2.531160928282271,22.47,87,PASS,
320522,Portable heating and cooling equipment,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,10.0,9.476409440756859,-0.5235905592431411,-5.235905592431411,5.0,PERCENTAGE_DIFFERENCE,,1.1261392046276026,12.97,86,PASS,
320522,Portable heating and cooling equipment,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,22.0,21.9931069031632,-0.006893096836801504,-0.031332258349097745,2.272727272727273,PERCENTAGE_DIFFERENCE,,10.292053910903894,46.67,112,PASS,
320611,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,10.0,9.940182282608905,-0.05981771739109476,-0.5981771739109476,5.0,PERCENTAGE_DIFFERENCE,,3.66140033995884,36.83,531,PASS,
320611,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,5.0,5.121367762960143,0.12136776296014329,2.4273552592028658,10.0,ABSOLUTE_DIFFERENCE,0.01213677629601433,1.692285784263165,33.35,127,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 10.0 percent"
320611,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,5.0,4.624274585904143,-0.37572541409585725,-7.514508281917145,10.0,ABSOLUTE_DIFFERENCE,0.03757254140958573,1.4280265870370417,29.77,124,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 10.0 percent"
320611,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,16.0,15.999768906286144,-0.0002310937138556568,-0.001444335711597855,3.125,PERCENTAGE_DIFFERENCE,,11.09974888212827,69.42,97,PASS,
320611,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,3.0,3.191675238947567,0.1916752389475671,6.389174631585571,16.666666666666668,ABSOLUTE_DIFFERENCE,0.019167523894756712,1.1515859973814384,36.05,90,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 16.7 percent"
320611,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,21.0,20.697917859284185,-0.3020821407158145,-1.4384863843610216,2.380952380952381,PERCENTAGE_DIFFERENCE,,14.538031572365588,70.21,93,PASS,
320612,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,56.0,56.37800429223626,0.37800429223626253,0.6750076647076116,0.8928571428571429,PERCENTAGE_DIFFERENCE,,6.651321255329033,11.8,3217,PASS,
320612,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,14.0,14.349655524413594,0.3496555244135937,2.497539460097098,3.5714285714285716,PERCENTAGE_DIFFERENCE,,3.067408534240954,21.21,260,PASS,
320612,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,29.0,29.62381354821824,0.6238135482182408,2.151081200752554,1.7241379310344827,PERCENTAGE_DIFFERENCE,,6.612276894617967,22.41,483,PASS,
320612,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,57.0,56.996001384785174,-0.003998615214825918,-0.007015114411975294,0.8771929824561403,PERCENTAGE_DIFFERENCE,,16.009502009762024,27.84,552,PASS,
320612,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,66.0,64.59646587305679,-1.4035341269432138,-2.1265668590048694,0.7575757575757576,PERCENTAGE_DIFFERENCE,,13.248738843723498,20.13,816,PASS,
320612,"Material for insulation, other maintenance, and repair",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,115.0,115.23460447650245,0.23460447650245442,0.20400389261082993,0.43478260869565216,PERCENTAGE_DIFFERENCE,,19.768249154046302,17.35,1106,PASS,
320624,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,11.0,11.277830574180081,0.27783057418008106,2.5257324925461915,4.545454545454546,PERCENTAGE_DIFFERENCE,,7.417891605808225,65.77,497,PASS,
320624,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,26.0,25.966871179450944,-0.03312882054905586,-0.12741854057329177,1.9230769230769231,PERCENTAGE_DIFFERENCE,,24.722936566225588,95.24,110,PASS,
320624,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,2.0,1.8170258453110824,-0.18297415468891765,-9.148707734445882,25.0,ABSOLUTE_DIFFERENCE,0.018297415468891763,1.3159242308651942,72.25,118,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 25.0 percent"
320624,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,8.0,8.17590277112112,0.17590277112111963,2.1987846390139953,6.25,ABSOLUTE_DIFFERENCE,0.017590277112111963,6.257031953485007,76.56,96,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 6.2 percent"
320624,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,19.0,18.58726731892896,-0.41273268107104144,-2.172277268794955,2.6315789473684212,PERCENTAGE_DIFFERENCE,,21.844976898640393,117.45,88,PASS,
320624,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,2.0,1.9874963173063207,-0.012503682693679297,-0.6251841346839648,25.0,ABSOLUTE_DIFFERENCE,0.0012503682693679296,1.6371017982693616,82.32,85,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 25.0 percent"
320625,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,129.0,129.09015689876847,0.09015689876846977,0.06988906881276727,0.3875968992248062,PERCENTAGE_DIFFERENCE,,21.853894339046953,16.93,3142,PASS,
320625,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,31.0,31.438412666693036,0.43841266669303636,1.414234408687214,1.6129032258064515,PERCENTAGE_DIFFERENCE,,15.983140857956561,50.78,246,PASS,
320625,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,89.0,88.63122784090622,-0.3687721590937798,-0.41435074055480875,0.5617977528089888,PERCENTAGE_DIFFERENCE,,21.456748897602413,24.34,490,PASS,
320625,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,100.0,100.51986865857936,0.5198686585793553,0.5198686585793553,0.5,PERCENTAGE_DIFFERENCE,,32.29242600499373,32.02,560,PASS,
320625,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,94.0,92.1480982451713,-1.8519017548287025,-1.9701082498177687,0.5319148936170213,PERCENTAGE_DIFFERENCE,,21.838908413500604,23.32,773,PASS,
320625,"Flooring installation, repair, and replacement",HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,331.0,328.64368743526404,-2.3563125647359584,-0.7118769077752141,0.1510574018126888,PERCENTAGE_DIFFERENCE,,101.5746494491319,31.22,1073,PASS,
320631,Material for landscape maintenance,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,3.0,2.5707646612963386,-0.4292353387036614,-14.307844623455379,16.666666666666668,ABSOLUTE_DIFFERENCE,0.04292353387036614,0.5173693731396295,20.13,518,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 16.7 percent"
320631,Material for landscape maintenance,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,1.0,0.809588245108332,-0.19041175489166795,-19.041175489166797,50.0,ABSOLUTE_DIFFERENCE,0.019041175489166794,0.46699298499967956,57.64,113,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 50.0 percent"
320631,Material for landscape maintenance,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,1.0,0.5754064089972177,-0.42459359100278227,-42.45935910027823,50.0,ABSOLUTE_DIFFERENCE,0.042459359100278225,0.27333730329063277,47.52,120,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 50.0 percent"
320631,Material for landscape maintenance,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,5.0,4.560234437743641,-0.4397655622563592,-8.795311245127184,10.0,ABSOLUTE_DIFFERENCE,0.04397655622563592,2.055079565161579,45.07,102,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 10.0 percent"
320631,Material for landscape maintenance,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,4.0,4.069133891704407,0.06913389170440709,1.7283472926101773,12.5,ABSOLUTE_DIFFERENCE,0.006913389170440709,2.6949161389643086,67.21,92,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 12.5 percent"
320631,Material for landscape maintenance,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,SMALL,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,3.0,2.865532967940332,-0.13446703205966815,-4.482234401988938,16.666666666666668,ABSOLUTE_DIFFERENCE,0.013446703205966814,1.5425873393873817,52.77,91,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 16.7 percent"
320901,Office furniture for home use,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,15.0,14.898043264614317,-0.1019567353856825,-0.6797115692378833,3.3333333333333335,PERCENTAGE_DIFFERENCE,,1.6934427053619188,11.37,326,PASS,
320901,Office furniture for home use,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,4.0,4.2618450052762595,0.26184500527625953,6.546125131906488,12.5,ABSOLUTE_DIFFERENCE,0.026184500527625953,1.390930027701415,32.69,34,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 12.5 percent"
320901,Office furniture for home use,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,9.0,8.9076808579289,-0.09231914207109959,-1.0257682452344399,5.555555555555555,ABSOLUTE_DIFFERENCE,0.009231914207109958,2.6803450543292286,29.8,44,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 5.6 percent"
320901,Office furniture for home use,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,10.0,9.865875313786711,-0.13412468621328877,-1.3412468621328877,5.0,PERCENTAGE_DIFFERENCE,,1.8591188359423325,18.24,59,PASS,
320901,Office furniture for home use,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,20.0,21.55276212413575,1.55276212413575,7.763810620678751,2.5,PERCENTAGE_DIFFERENCE,,6.087475488449077,28.89,78,PASS,
320901,Office furniture for home use,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,31.0,29.52649024294131,-1.4735097570586895,-4.753257280834482,1.6129032258064515,PERCENTAGE_DIFFERENCE,,3.988424267111961,13.59,111,PASS,
320903,Indoor plants and fresh flowers,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,83.0,83.18209130082637,0.1820913008263716,0.21938710942936338,0.6024096385542169,PERCENTAGE_DIFFERENCE,,3.879391685471027,4.66,5440,PASS,
320903,Indoor plants and fresh flowers,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,31.0,30.632075391540265,-0.3679246084597345,-1.186853575676563,1.6129032258064515,PERCENTAGE_DIFFERENCE,,4.306865716185352,14.04,556,PASS,
320903,Indoor plants and fresh flowers,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,56.0,50.32846827359616,-5.671531726403842,-10.127735225721144,0.8928571428571429,PERCENTAGE_DIFFERENCE,,4.462680126364834,11.63,824,FAIL,
320903,Indoor plants and fresh flowers,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,67.0,74.13589189351033,7.135891893510333,10.650584915687066,0.746268656716418,PERCENTAGE_DIFFERENCE,,7.8192185473612215,9.31,1066,FAIL,
320903,Indoor plants and fresh flowers,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,103.0,104.07983825739757,1.0798382573975687,1.0483866576675425,0.4854368932038835,PERCENTAGE_DIFFERENCE,,8.472340133585284,7.46,1203,PASS,
320903,Indoor plants and fresh flowers,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,158.0,155.19873867604338,-2.8012613239566235,-1.7729502050358377,0.31645569620253167,PERCENTAGE_DIFFERENCE,,11.25490509047569,7.63,1791,PASS,
330511,Termite/pest control products,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,17.0,17.102274333039446,0.10227433303944622,0.6016137237614484,2.9411764705882355,PERCENTAGE_DIFFERENCE,,0.9623142774029512,5.67,3876,PASS,
330511,Termite/pest control products,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q1,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,8.0,8.08748907234777,0.08748907234777015,1.0936134043471268,6.25,ABSOLUTE_DIFFERENCE,0.008748907234777014,1.7588685143723501,21.59,305,PASS,"published mean is below the small-value floor; judged on absolute difference because LB01 publishes the mean as a whole number, so rounding alone can move it by 6.2 percent"
330511,Termite/pest control products,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q2,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,11.0,11.119575011984558,0.11957501198455844,1.087045563495986,4.545454545454546,PERCENTAGE_DIFFERENCE,,1.8785855478779387,17.21,499,PASS,
330511,Termite/pest control products,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q3,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,13.0,12.844219712331588,-0.1557802876684118,-1.198309905141629,3.8461538461538463,PERCENTAGE_DIFFERENCE,,1.0875519211999343,8.92,593,PASS,
330511,Termite/pest control products,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q4,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,18.0,18.45891733032088,0.45891733032087956,2.5495407240048866,2.7777777777777777,PERCENTAGE_DIFFERENCE,,1.7491225612335572,8.77,886,PASS,
330511,Termite/pest control products,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,MEDIUM,Q5,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,35.0,34.60584098199575,-0.39415901800425246,-1.1261686228692926,1.4285714285714286,PERCENTAGE_DIFFERENCE,,1.6111080536411417,4.81,1593,PASS,
340310,Housekeeping services,HOUSEHOLD_FURNISHINGS_OPERATIONS,Housing,LARGE,All Consumer Units,MEAN_ANNUAL_EXPENDITURE_PER_CONSUMER_UNIT,US dollars per consumer unit per year,186.0,187.9349784995087,1.934978499508702,1.0403110212412376,0.26881720430107525,PERCENTAGE_DIFFERENCE,,10.536443058806881,5.45,3698,PASS,
